file,molecule,position,mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness
results/bindingmoad_molpilot_v50/bindingmoad_015_4r6e_3jd_gen.sdf,0_0_2,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_015_4r6e_3jd_gen.sdf,0_0_4,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_015_4r6e_3jd_gen.sdf,0_0_6,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_015_4r6e_3jd_gen.sdf,0_0_9,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_1,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_10,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_13,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_14,3,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_15,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_2,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_3,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_4,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_5,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_6,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_030_1lt6_gaa_gen.sdf,0_0_8,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_1,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_10,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_11,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_12,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_14,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_2,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_4,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_5,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_7,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_031_4j0s_1h3_gen.sdf,0_0_8,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_1,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_10,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_11,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_12,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_13,5,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_14,6,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_15,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_2,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_3,9,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_4,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_5,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_6,12,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_7,13,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_8,14,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_034_4w53_mbn_gen.sdf,0_0_9,15,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_1,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_10,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_12,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_13,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_14,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_15,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_2,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_4,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_7,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_8,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_004_6dyt_f0g_gen.sdf,0_0_9,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_032_6rh4_4nz_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_032_6rh4_4nz_gen.sdf,0_0_1,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_032_6rh4_4nz_gen.sdf,0_0_10,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_032_6rh4_4nz_gen.sdf,0_0_12,3,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_032_6rh4_4nz_gen.sdf,0_0_13,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_032_6rh4_4nz_gen.sdf,0_0_14,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_032_6rh4_4nz_gen.sdf,0_0_15,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_032_6rh4_4nz_gen.sdf,0_0_3,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_032_6rh4_4nz_gen.sdf,0_0_4,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_032_6rh4_4nz_gen.sdf,0_0_6,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_032_6rh4_4nz_gen.sdf,0_0_7,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_032_6rh4_4nz_gen.sdf,0_0_8,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_032_6rh4_4nz_gen.sdf,0_0_9,12,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_037_6a0d_9rw_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_037_6a0d_9rw_gen.sdf,0_0_1,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_037_6a0d_9rw_gen.sdf,0_0_10,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_037_6a0d_9rw_gen.sdf,0_0_12,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_037_6a0d_9rw_gen.sdf,0_0_13,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_037_6a0d_9rw_gen.sdf,0_0_15,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_037_6a0d_9rw_gen.sdf,0_0_3,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_037_6a0d_9rw_gen.sdf,0_0_4,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_037_6a0d_9rw_gen.sdf,0_0_5,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_037_6a0d_9rw_gen.sdf,0_0_6,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_037_6a0d_9rw_gen.sdf,0_0_7,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_033_7cqu_p3s_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_033_7cqu_p3s_gen.sdf,0_0_10,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_033_7cqu_p3s_gen.sdf,0_0_11,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_033_7cqu_p3s_gen.sdf,0_0_12,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_033_7cqu_p3s_gen.sdf,0_0_13,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_033_7cqu_p3s_gen.sdf,0_0_14,5,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_033_7cqu_p3s_gen.sdf,0_0_2,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_033_7cqu_p3s_gen.sdf,0_0_3,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_033_7cqu_p3s_gen.sdf,0_0_4,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_033_7cqu_p3s_gen.sdf,0_0_5,9,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_033_7cqu_p3s_gen.sdf,0_0_7,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_033_7cqu_p3s_gen.sdf,0_0_8,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_003_2q5o_tpw_gen.sdf,0_0_11,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_003_2q5o_tpw_gen.sdf,0_0_12,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_003_2q5o_tpw_gen.sdf,0_0_13,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_003_2q5o_tpw_gen.sdf,0_0_14,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_003_2q5o_tpw_gen.sdf,0_0_2,4,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_003_2q5o_tpw_gen.sdf,0_0_3,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_003_2q5o_tpw_gen.sdf,0_0_4,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_003_2q5o_tpw_gen.sdf,0_0_6,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_003_2q5o_tpw_gen.sdf,0_0_7,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_003_2q5o_tpw_gen.sdf,0_0_8,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_024_1w22_nhb_gen.sdf,0_0_1,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_024_1w22_nhb_gen.sdf,0_0_10,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_024_1w22_nhb_gen.sdf,0_0_12,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_024_1w22_nhb_gen.sdf,0_0_14,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_024_1w22_nhb_gen.sdf,0_0_2,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_024_1w22_nhb_gen.sdf,0_0_3,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_024_1w22_nhb_gen.sdf,0_0_4,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_024_1w22_nhb_gen.sdf,0_0_5,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_024_1w22_nhb_gen.sdf,0_0_8,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_024_1w22_nhb_gen.sdf,0_0_9,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_038_4i6q_phu_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_038_4i6q_phu_gen.sdf,0_0_1,1,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_038_4i6q_phu_gen.sdf,0_0_10,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_038_4i6q_phu_gen.sdf,0_0_11,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_038_4i6q_phu_gen.sdf,0_0_14,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_038_4i6q_phu_gen.sdf,0_0_15,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_038_4i6q_phu_gen.sdf,0_0_3,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_038_4i6q_phu_gen.sdf,0_0_4,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_038_4i6q_phu_gen.sdf,0_0_5,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_038_4i6q_phu_gen.sdf,0_0_7,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_038_4i6q_phu_gen.sdf,0_0_8,10,True,True,True,True,True,True,True,True,True,False,True
results/bindingmoad_molpilot_v50/bindingmoad_038_4i6q_phu_gen.sdf,0_0_9,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_022_1i9n_ioa_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_022_1i9n_ioa_gen.sdf,0_0_10,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_022_1i9n_ioa_gen.sdf,0_0_11,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_022_1i9n_ioa_gen.sdf,0_0_12,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_022_1i9n_ioa_gen.sdf,0_0_13,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_022_1i9n_ioa_gen.sdf,0_0_15,5,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_022_1i9n_ioa_gen.sdf,0_0_2,6,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_022_1i9n_ioa_gen.sdf,0_0_4,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_022_1i9n_ioa_gen.sdf,0_0_5,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_022_1i9n_ioa_gen.sdf,0_0_6,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_022_1i9n_ioa_gen.sdf,0_0_7,10,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_022_1i9n_ioa_gen.sdf,0_0_8,11,True,True,True,True,True,True,True,True,True,True,False
results/bindingmoad_molpilot_v50/bindingmoad_022_1i9n_ioa_gen.sdf,0_0_9,12,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_1,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_10,2,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_11,3,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_12,4,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_13,5,True,True,True,True,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_14,6,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_15,7,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_2,8,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_3,9,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_5,10,True,True,True,False,True,False,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_6,11,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_8,12,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_019_5tmu_7fl_gen.sdf,0_0_9,13,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_026_7gsp_sgp_gen.sdf,0_0_0,0,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_026_7gsp_sgp_gen.sdf,0_0_10,1,True,True,True,True,True,True,True,True,True,True,True
results/bindingmoad_molpilot_v50/bindingmoad_026_7gsp_sgp_gen.sdf,0_0_11,2,True,True,True,True,True,True,True,True,True,True,True
